Longitude,Latitude
35.14477,-1.04071
35.04653,-0.35497
35.15292,0.76381
35.14477,-1.04071
35.28229,-0.29689
35.66057,-0.54425
35.21994,0.8688
35.26823,-0.29049
35.18706,-0.45931
34.94969,0.13123
35.13616,0.35645
36.50767,0.18235
36.50767,0.18235
35.15269,0.65517
35.15269,0.65517
35.35541,0.02437
35.35541,0.02437
35.36378,-0.27056
35.36378,-0.27056
36.84383,-1.27319
36.84383,-1.27319
37.90781,0.31485
37.90781,0.31485
36.31311,-0.0604
36.5968,-0.6314
36.23449,-0.25826
36.25549,-0.33279
36.63345,-0.78356
36.60461,-0.53887
36.09987,-0.51286
36.62256,-1.07826
36.61646,-1.00833
37.0143,-0.90188
36.28908,-0.03664
36.51592,-0.33954
37.05999,-0.79357
36.40357,-0.04473
37.00922,-0.57199
36.92568,-0.85364
36.92923,-0.97123
36.92923,-0.97123
36.27695,-0.42871
36.60181,-0.66105
39.65413,-4.03527
39.65413,-4.03527
36.9478,-0.10164
35.95125,-0.2105
36.37266,-0.09148
37.4732,0.07598
36.32361,0.21693
36.04424,-0.29383
36.86574,-1.25695
36.86574,-1.25695
37.47865,-0.48139
36.22233,0.11391
36.97571,-0.36492
36.10054,-0.82953
36.10054,-0.82953
37.21098,-0.51961
37.21098,-0.51961
36.72234,-1.12844
37.06635,-0.94507
37.07951,-0.95409
36.37936,-0.19533
36.8085,-0.88772
36.8085,-0.88772
37.13549,0.02455
37.13549,0.0245
36.69332,1.10133
36.13887,-0.15478
36.58786,-0.1166
37.57126,0.07433
37.57126,0.07433
37.14698,-0.44696
36.62395,-1.11141
37.83651,0.22305
37.83651,0.22305
37.02448,-0.05536
36.98195,-0.37835
34.786,0.2762
35.19048,0.39232
40.0973,-3.2341
40.0973,-3.2341
39.60487,-4.01856
39.60487,-4.01856
38.0022,2.34315
37.02448,-0.05536
36.98796,-1.29669
35.34643,-0.71637
35.34438,-0.71896
35.34438,-0.71896
35.34566,-0.71868
36.87061,-1.25516
36.87061,-1.25516
37.9973,0.39328
37.9973,0.39328
37.94144,0.31249
35.24431,-1.18369
35.24431,-1.18369
36.47727,0.32982
35.80838,0.66287
35.80838,0.66287
35.80713,0.66231
36.0678,-0.31237
39.68718,2.96405
39.68718,2.96405
34.3448,-0.08628
34.56518,-0.35384
34.56518,-0.35384
34.3448,-0.08628
40.03889,1.72943
40.03889,1.72943
34.44402,-1.16437
34.44402,-1.16437
34.38476,0.66627
37.54877,0.34689
37.54877,0.34689
34.98269,-0.33233
34.57136,-0.53861
34.79582,-0.12475
34.98269,-0.33233
34.57136,-0.53861
37.87699,0.10642
37.85955,0.09845
37.87699,0.10642
37.85955,0.09845
37.8523,0.14477
37.8523,0.14477
34.23919,-0.95406
34.39788,-0.70566
34.23919,-0.95406
34.39788,-0.70566
34.42871,-0.05605
34.30774,0.59425
34.43954,-0.14793
34.43954,-0.14793
34.21818,0.55886
34.21818,0.55886
34.45447,-0.60513
34.45447,-0.60513
35.21516,2.02864
36.75223,-1.26618
36.75223,-1.26618
36.75223,-1.26618
34.34186,0.69542
34.34186,0.69542
36.78816,-1.30772
36.78816,-1.30772
37.54555,0.30611
37.54555,0.30611
36.86513,-1.21126
36.86513,-1.21126
34.71155,-0.04581
34.71155,-0.04581
37.93289,0.32384
34.33475,0.7343
34.33553,0.73312
35.0255,0.95103
34.19471,0.57608
35.0255,0.95103
34.19471,0.57608
37.76093,0.18806
34.28647,0.49749
34.28647,0.49749
34.40581,0.74831
34.40581,0.74831
34.23164,-0.12937
34.56506,-0.99662
34.22999,-0.13452
34.56506,-0.99662
34.22999,-0.13452
34.23041,-0.13451
34.37902,0.67952
34.37902,0.67952
34.33863,-0.18061
34.33863,-0.18061
34.46801,-0.88577
34.46801,-0.88577
34.51256,-0.11374
34.51256,-0.11374
36.77664,-1.31474
34.21611,0.6078
34.21611,0.6078
34.2102,0.587
34.2102,0.587
34.2102,0.587
37.11272,0.11283
35.98308,0.63338
35.98308,0.63338
37.98606,0.29882
37.98606,0.29882
37.92849,0.18683
34.27086,-0.27423
34.27086,-0.27423
34.72642,-0.39634
34.7256,-0.39642
34.72642,-0.39634
34.72642,-0.39634
35.62028,3.12696
35.09463,-0.15839
35.09463,-0.15839
36.13805,-0.10733
36.13805,-0.10733
36.13805,-0.10733
39.06024,3.52321
39.06024,3.52321
39.06024,3.52321
39.06024,3.52321
39.06181,3.53383
39.06181,3.53383
39.06181,3.53383
39.84253,-3.64153
40.6978,-2.38516
39.65094,-0.47677
39.65094,-0.47677
40.0031,-3.21768
40.06528,-3.21473
40.10641,-3.2204
40.06528,-3.21473
41.23877,3.93418
41.23877,3.93418
40.16813,-1.69404
40.92091,2.80866
39.25954,-3.76023
34.2785,0.63825
40.04759,-3.26424
36.75703,-1.36188
36.75703,-1.36188
36.75703,-1.36188
39.7832,-3.6651
41.21703,3.93679
40.83811,-2.26489
38.02633,-2.46541
39.0566,3.52474
39.0566,3.52474
35.5001,1.78225
35.01371,1.49087
35.59105,3.12361
35.59105,3.12361
40.05585,-3.23821
39.86947,-3.57355
36.89018,-1.24911
36.89018,-1.24911
38.66711,1.07098
39.64998,-0.47114
39.64998,-0.47114
36.25452,-0.18502
34.53178,-0.41723
35.00392,2.27969
34.84374,-0.09694
34.18451,0.06245
40.18277,-2.12406
39.98323,-0.09279
39.98323,-0.09279
34.80592,-0.0424
34.80592,-0.0424
37.58737,0.35736
34.53115,-0.8299
34.53115,-0.8299
34.33591,-0.48192
34.51217,-1.07193
34.73191,-0.02722
34.23837,-0.78038
34.20051,-0.10949
34.40848,-0.13574
34.52595,-0.50994
34.52595,-0.50994
34.47583,-0.40473
34.51217,-1.07193
34.47583,-0.40473
34.73191,-0.02722
34.40848,-0.13574
34.23837,-0.78038
34.73191,-0.02722
34.20051,-0.10949
34.93991,-0.41797
34.93991,-0.41797
34.53178,-0.41723
39.84767,-3.63746
34.3523,0.68218
34.74962,0.27468
34.74962,0.27468
34.48602,0.33897
34.48602,0.33897
39.7408,-3.94662
41.85143,3.93738
41.85143,3.93738
35.07523,0.08352
35.07523,0.08352
35.07523,0.08352
36.09236,-1.08947
36.09236,-1.08947
34.60839,-0.35041
34.21918,-0.80849
34.21918,-0.80849
34.21918,-0.80849
34.81007,-0.15425
34.80881,-0.15495
34.80881,-0.15495
34.33654,-0.47157
34.33654,-0.47157
34.69641,-0.5637
34.69641,-0.5637
39.66429,-4.04447
39.66429,-4.04447
35.04028,1.04649
36.12862,-0.22094
37.10817,-1.27225
37.10817,-1.27225
36.87549,-1.24835
36.73031,-1.26257
36.73031,-1.26257
35.52197,0.59338
39.60557,-0.46453
37.57957,0.35134
40.36273,1.66981
37.57957,0.35134
39.65786,-0.43911
39.65786,-0.43911
39.65786,-0.43911
39.66091,-4.05955
39.66091,-4.05955
39.66541,-0.48135
40.05372,1.74997
38.6689,1.06957
39.66541,-0.48135
38.64249,3.56528
39.66782,-4.04627
39.66782,-4.04627
37.67377,-3.3894
37.67377,-3.3894
37.67377,-3.3894
35.31664,-0.33723
35.31664,-0.33723
38.20072,0.325
38.20072,0.325
34.47081,-1.05946
34.47081,-1.05946
39.65504,-0.43444
39.65504,-0.43444
39.43669,-3.87064
37.99219,2.35243
37.99219,2.35243
41.22232,3.93114
39.68188,-4.0223
39.68188,-4.0223
41.84686,3.94172
36.78911,-1.8393
36.78911,-1.8383
36.78911,-1.8383
41.84686,3.94172
40.01067,-3.30288
39.6627,-4.05047
37.73168,3.39528
40.20275,-1.94192
39.6722,-4.067
39.64449,-0.44803
39.64449,-0.44803
37.10228,-1.0533
36.14347,-0.11936
40.05411,-1.35054
40.05411,-1.35054
36.2819,-0.37048
36.2819,-0.37048
35.14169,0.66827
35.14169,0.66827
40.20275,-1.94192
40.20705,-1.94399
40.01786,0.34769
40.01786,0.34769
35.31747,-0.66701
35.31747,-0.66701
36.88124,-1.26211
34.93728,-0.55979
34.93728,-0.55979
36.05324,-0.29762
36.87029,-1.29488
36.87029,-1.29488
40.45758,-0.02888
40.45758,-0.02888
36.72572,-1.287
36.72572,-1.287
35.97396,-0.50858
34.28201,0.10926
39.60285,-4.01031
36.91526,-1.25309
34.61734,0.13754
36.116,-0.26282
36.49607,-0.62943
36.49607,-0.62942
37.47502,-0.43348
35.04017,0.36559
34.59913,-0.00351
37.21353,-0.66426
35.02315,1.0292
36.81207,-1.28662
36.80991,-1.30801
36.80991,-1.30801
37.26991,-0.4498
37.26991,-0.4498
37.47772,-0.42509
34.59913,-0.00351
35.02315,1.0292
36.07654,-0.52428
36.16335,-0.07321
35.04017,0.36559
37.35035,-0.50144
37.35111,-0.49351
36.62147,-0.71279
35.10688,1.2095
36.16335,-0.07321
37.65175,0.08032
37.65175,0.08032
37.18134,-0.84362
36.89866,-1.24982
36.72378,-1.13052
36.78263,1.78268
38.43012,-3.33453
36.80136,-1.2937
36.80136,-1.2937
36.66484,-1.25799
36.66236,-1.26361
36.86566,-1.25823
36.86566,-1.25823
39.67591,-4.046
36.62531,-1.11487
37.88871,0.28164
37.88815,0.28135
36.92786,-0.47382
37.47772,-0.42509
36.40542,0.02891
36.40542,0.02891
39.68719,-4.01679
39.68719,-4.01679
38.64249,3.56528
39.68051,-4.03361
39.68051,-4.03361
39.68051,-4.03361
39.27399,-3.78233
36.78476,-1.84241
41.21703,3.93679
40.11329,-3.23511
40.11329,-3.23511
34.65675,0.62498
34.65675,0.62498
35.03736,1.01462
35.03736,1.01462
36.70854,-1.25772
36.70854,-1.25772
40.07549,1.75295
39.25366,-4.2483
34.75465,-0.09465
34.75465,-0.09465
37.57967,0.34656
36.73285,-1.19205
36.73382,-1.19314
34.37862,0.72426
34.37862,0.72426
34.13364,0.51649
34.13364,0.51649
36.89429,-1.24179
36.89429,-1.24787
35.62008,-0.03039
36.65775,-1.35489
34.78307,0.78209
34.78307,0.78209
34.72116,0.77424
36.65775,-1.35489
34.50571,0.3253
35.95259,-0.32979
35.8017,-0.29219
35.305,0.52062
35.305,0.52062
37.07924,-0.18187
37.07924,-0.18187
36.84463,-2.43775
37.07743,0.02658
37.08204,-0.54152
36.76195,-1.39419
36.76195,-1.39419
35.28266,0.53376
41.85612,3.93753
41.85612,3.93753
36.71912,-1.2593
34.48638,-0.44127
34.48638,-0.44127
34.50474,-0.16763
34.50453,-0.16864
34.50453,-0.16864
34.22178,0.41299
34.22178,0.41299
34.22178,0.41299
34.33721,0.05913
34.33721,0.05913
34.54638,-0.67083
34.46723,-0.01192
34.54252,-0.67574
34.46443,-0.00606
34.46443,-0.00606
34.54638,-0.67083
34.55588,-0.67566
34.12646,0.49921
34.12645,0.49921
34.12645,0.49921
40.93451,2.80358
40.93451,2.80358
40.92904,2.82437
40.92904,2.82437
39.68781,-4.01642
39.68781,-4.01642
34.48483,-0.13808
34.48393,-0.13884
34.48393,-0.13884
40.00319,-1.50317
40.00391,-1.50317
39.83118,-3.59702
39.17915,0.74559
40.0472,1.74006
40.89275,-2.26527
39.83118,-3.59702
39.17915,0.74559
40.0472,1.74006
34.18226,0.52063
34.85879,-0.74901
34.85879,-0.74901
34.9307,-0.76685
34.9307,-0.76685
34.9307,-0.76685
34.9307,-0.76685
36.7431,-1.29415
36.7431,-1.29415
34.33079,0.63252
35.0794,0.92513
34.33027,0.63324
34.33054,0.63989
34.33054,0.63689
34.33079,0.63252
35.0794,0.92513
35.08718,0.21625
35.08718,0.21625
35.16887,0.90856
35.16887,0.90856
34.62929,-0.73574
34.22436,0.59854
36.4839,0.8553
36.4839,0.8553
37.95787,0.27211
37.95787,0.27211
35.0175,-0.62743
35.0175,-0.62743
35.00392,2.27969
34.75294,0.27304
34.75294,0.27304
35.67102,-0.603
35.68538,-0.58674
37.4696,-2.08407
34.99586,1.0348
39.86685,-1.10323
39.86685,-1.10323
34.60953,0.09797
34.89055,0.8271
35.07108,-0.75692
35.07108,-0.75692
34.60953,0.09797
36.92045,-0.86335
36.92045,-0.88002
36.94796,-1.15486
36.94796,-1.15486
35.05546,0.71259
34.04595,0.08855
34.89055,0.8271
34.65238,0.58286
34.33336,0.15351
40.42996,-2.38717
39.28475,-4.12353
39.53084,-4.02234
36.63395,-0.78
35.18657,1.12211
35.11644,1.13998
35.00415,1.10813
36.16176,-0.07267
35.95062,-0.41585
35.22432,-0.50799
37.21611,-0.46493
39.81699,-3.16794
39.47936,-4.47322
36.8758,-1.25503
36.8758,-1.25503
36.8758,-1.25503
34.7662,-0.11093
39.87703,-3.51962
36.06847,-0.48524
39.85942,-3.61093
36.96205,-1.46927
36.96205,-1.46927
39.55269,-3.92684
38.36273,-3.44556
37.684,-3.48439
40.38394,0.00805
34.04595,0.08855
34.65238,0.58286
36.63395,-0.78
36.73705,-1.28132
39.62545,-4.00172
35.18657,1.12211
40.38394,0.00805
35.95062,-0.41585
39.28475,-4.12353
38.36531,-3.40378
34.86615,0.7014
34.86615,0.7014
34.86615,0.7014
34.78361,-0.74484
34.78361,-0.74484
34.7816,-0.74421
34.93216,-0.78295
34.93216,-0.78295
34.93384,-0.78347
34.90836,-0.58923
34.90836,-0.58923
34.71859,-0.9251
34.71859,-0.9251
34.9928,-0.58358
34.9928,-0.58358
37.75251,0.15994
37.75695,0.16822
37.75251,0.15994
36.63485,-1.15139
35.24105,0.44862
35.24105,0.44862
35.10962,0.59173
36.4271,-0.42819
36.36922,0.16738
36.36922,0.16738
35.268,-0.35942
35.268,-0.35942
36.68107,-1.38691
36.91561,-1.21809
40.10202,-3.21995
40.10202,-3.21995
35.29523,-0.34268
37.07454,0.02789
35.29523,-0.34268
36.38725,-0.17605
35.1253,-0.08769
38.75964,3.03732
38.75964,3.03732
38.75167,3.03493
37.99806,0.42449
37.99806,0.42449
37.99806,0.42449
36.6981,-1.19331
34.57793,-1.00208
34.57793,-1.00208
34.27198,0.18149
34.27024,0.17994
34.27024,0.17994
36.87213,-0.3357
36.87213,-0.3357
36.84191,-0.32153
37.36542,-2.74112
34.28956,0.01749
36.97242,-1.28614
36.97242,-1.28614
35.64873,-0.62704
35.64974,-0.62846
36.88019,-1.28585
34.96932,-0.83401
34.96932,-0.83401
34.96932,-0.83401
34.81514,0.6576
36.55623,-0.9941
36.55623,-0.9941
34.14288,0.45988
34.14288,0.45988
37.86659,0.15541
37.86659,0.15541
37.86659,0.15541
34.48321,-0.06803
34.48321,-0.06803
34.72933,0.11978
34.72933,0.11978
36.76051,-1.28896
36.76051,-1.28896
35.0244,-0.08754
35.0244,-0.08754
39.63989,-4.09916
35.98936,-0.62986
35.98936,-0.62986
36.86852,-1.24985
36.86852,-1.24985
36.88391,-1.23658
36.88391,-1.23658
34.82889,-0.77403
34.82889,-0.77403
34.13542,0.54514
34.13542,0.54514
34.12832,0.46488
34.24397,0.6214
34.24397,0.6214
35.2581,0.50892
35.2581,0.50892
34.43444,-0.90833
34.52397,-0.55092
34.43444,-0.90833
34.52397,-0.55092
40.06795,1.75198
40.06795,1.75198
34.17325,-0.98695
34.17325,-0.98695
35.26165,0.54292
37.89328,0.14594
37.89328,0.14594
35.01721,1.09188
35.02254,1.09091
35.02349,1.09337
35.03295,1.0852
35.02254,1.09091
35.02212,1.08961
39.73049,-3.94186
34.26985,0.5725
34.27131,0.57512
34.26263,0.54774
40.91441,-0.34006
40.91441,-0.34006
37.96416,0.19654
37.96416,0.19654
37.94211,0.15887
37.94211,0.15887
39.6523,-4.07601
37.93188,0.19708
35.31993,0.55651
36.77849,-1.31631
36.77849,-1.31631
35.97806,-0.55815
35.97806,-0.55815
35.97806,-0.55815
37.00634,-1.14306
35.01121,0.7203
39.69819,-3.98773
39.69819,-3.98773
36.7532,-1.26977
39.62584,-4.13044
35.95179,-0.37987
36.86766,-1.25656
36.86766,-1.25656
36.7532,-1.26977
36.7532,-1.26977
36.71316,-1.28829
35.19276,-0.53682
36.67937,-1.16663
36.85525,-1.26012
36.85525,-1.26012
37.94518,0.20217
37.94518,0.20217
36.68524,-1.2741
36.68524,-1.2741
34.4297,-0.05369
35.25733,0.53604
35.66027,-0.03385
36.88,2.21296
34.79208,1.21289
34.79208,1.21289
37.96549,0.25808
34.48677,-0.89118
34.63017,-0.64195
34.60517,-0.67735
34.60517,-0.67735
34.62917,-0.64238
34.80199,-0.43157
34.44801,-0.80088
34.44801,-0.80088
34.48677,-0.89118
34.80199,-0.43157
34.63017,-0.64195
34.49479,-0.90279
34.39866,-0.62676
34.39848,-0.62761
34.39866,-0.62676
34.15541,-0.83826
34.15541,-0.83826
34.1628,-0.83569
34.16384,-0.83765
37.93944,0.20899
34.28395,0.03868
34.28395,0.03868
36.86467,-1.06767
36.86467,-1.06767
34.53054,-0.3642
34.53054,-0.3642
36.43123,-0.77629
34.14108,-0.9307
34.14108,-0.9307
34.14108,-0.9307
36.65587,-0.77705
36.17226,-0.23461
36.15896,-0.24141
36.17226,-0.23461
36.17226,-0.23461
36.70865,-1.2207
34.61605,-0.97788
37.18677,0.05243
37.18667,0.05342
37.18677,0.05243
36.05687,-0.30761
34.61305,-0.97788
34.51703,-1.08327
34.51703,-1.08327
35.43011,2.25808
34.40293,0.73076
34.40293,0.73076
35.05287,-0.96259
35.05287,-0.96259
34.7785,-1.36738
34.7785,-1.36738
34.775,-1.37118
34.775,-1.37118
36.67429,1.31951
36.66555,1.30107
36.69549,0.85181
36.69549,0.85181
34.9187,0.61062
34.9187,0.61062
34.81737,0.22945
34.80927,-0.88491
34.80927,-0.88491
39.80611,-3.56211
35.63663,-0.5984
35.13165,0.83977
36.74936,-1.38952
37.63205,0.06103
36.76752,-1.21731
36.76752,-1.21731
34.83055,3.72578
36.69446,-1.21495
37.04416,-0.36334
36.42846,-0.78991
35.96715,-0.3448
36.58569,-0.97447
40.63787,-2.35103
34.81972,-0.43662
37.82436,0.24142
37.82436,0.24142
37.82436,0.24142
34.83029,-0.44308
34.81972,-0.43662
34.79571,-0.05833
34.79571,-0.05833
34.79571,-0.05833
34.79571,-0.05833
34.55007,-0.50056
34.55047,-0.50506
34.55047,-0.50506
34.52274,-0.73129
34.52274,-0.73129
34.45936,-0.53177
34.55354,-0.78627
35.03006,-0.13593
34.55354,-0.78627
35.03006,-0.13593
34.46581,-0.38467
34.46581,-0.38467
34.13658,0.48088
34.13658,0.48088
34.19456,-0.8973
34.19456,-0.8973
34.36561,0.71262
34.36561,0.71262
34.45334,-0.52482
40.89984,-2.26372
36.724,-1.26074
35.53263,0.69236
35.53263,0.69236
35.53341,0.69326
34.55407,-0.56706
34.55407,-0.56706
34.52681,-0.90516
34.52681,-0.90516
34.19947,-0.95301
34.46269,-1.08225
34.8917,-0.42737
34.8917,-0.42737
34.4335,-1.01328
34.4335,-1.01328
34.43336,-1.01193
37.11459,-0.83463
37.871,0.13388
37.871,0.13388
37.871,0.13388
37.92131,0.30386
37.94376,0.25489
34.19434,-0.87747
34.19434,-0.87747
35.93923,-0.1254
34.74209,-0.5561
34.74209,-0.5561
35.23738,0.54722
35.23738,0.54722
37.30022,0.06608
37.30022,0.06608
35.59861,1.31944
35.59861,1.31944
36.18494,-0.23915
36.88011,-1.25851
36.8801,-1.25938
36.88317,-1.24854
34.57645,0.32133
36.88011,-1.25851
36.60492,-0.82716
36.88955,-1.06001
34.57479,0.31732
39.64711,-0.52561
39.64711,-0.52561
39.72969,2.50172
39.72969,2.50172
38.62853,3.58764
38.62853,3.58764
38.62579,3.59245
37.34329,-1.24395
37.11569,-0.96533
39.53424,-4.3388
34.62643,-0.71194
34.62643,-0.71194
34.46747,-1.07482
35.90734,-0.12112
37.9679,0.22225
37.9679,0.22225
35.30574,0.55499
36.91955,-1.26197
37.94708,0.35743
37.95584,0.15827
37.95584,0.15827
37.83412,0.24348
37.83412,0.24348
37.83412,0.24348
37.87868,0.13868
37.87868,0.13868
37.94174,0.21191
37.94174,0.21191
37.94174,0.21191
37.76914,0.14007
37.76914,0.14007
37.94784,0.17448
37.98377,0.33781
37.87944,0.12963
37.87944,0.12963
35.57514,-0.44952
35.57514,-0.44952
36.79259,-1.31178
39.69065,-3.80382
36.79259,-1.31178
34.47152,-0.05031
34.47152,-0.05031
34.26441,0.21897
34.53754,0.12165
34.26441,0.21897
34.53754,0.12165
34.26511,0.21911
34.26441,0.21897
34.96927,-0.4271
34.96927,-0.4271
34.83171,-0.1212
34.83171,-0.1212
34.58063,-0.63386
34.58063,-0.63386
34.71016,-0.43698
34.71016,-0.43698
34.85465,-0.34153
34.85465,-0.34153
34.19088,-1.06819
34.19088,-1.06819
35.66619,-0.4733
35.5875,-0.51109
34.5532,-0.96712
34.5532,-0.96712
34.23594,-0.76275
34.23594,-0.76275
34.10488,0.46744
35.88542,1.09879
34.23253,0.55752
34.23253,0.55752
36.86103,-1.26084
36.86103,-1.26084
34.19614,0.54841
34.19614,0.54841
37.01359,-1.11879
36.53606,0.27861
36.65827,-1.39636
36.65827,-1.39636
37.1075,-0.94948
34.87716,-0.38688
34.87716,-0.38688
34.28115,0.52562
34.273,0.53536
34.273,0.53536
34.273,0.53536
34.26383,0.55566
34.73157,-0.49467
34.73157,-0.49467
34.73157,-0.49467
34.84862,-0.3849
34.84862,-0.3849
34.93364,-0.20972
34.58758,-0.72244
34.82998,-0.34327
34.82998,-0.34327
34.80584,-0.51186
34.58758,-0.72244
34.80584,-0.51186
34.93364,-0.20972
34.80635,-0.51115
35.83631,-0.10395
36.13895,-0.151
35.23431,0.5389
35.23431,0.5389
36.3842,-0.19897
36.42353,-0.20623
36.8806,-1.28954
35.99588,-0.33903
35.13954,1.17329
37.20966,-0.67165
35.2158,1.0083
35.04425,0.96081
35.16104,0.99995
36.74577,-1.29584
36.74577,-1.29584
36.4573,-0.58005
36.02266,-0.39408
36.05226,-0.47479
35.09523,0.19399
34.75636,0.28984
34.75636,0.28984
35.02057,-0.47979
35.02057,-0.47979
34.79078,-0.37241
34.79078,-0.37241
34.79724,-0.36984
34.79724,-0.36984
34.26537,-0.79968
34.26482,-0.79818
34.2642,-0.79778
34.26482,-0.79818
34.38737,-0.00867
34.38737,-0.00867
34.38737,-0.00867
36.8611,-1.28991
35.02657,1.03243
35.02657,1.03243
36.20158,0.4594
36.20158,0.4594
35.54334,1.14263
41.49884,3.56219
41.49638,3.55097
41.50553,3.55905
41.50553,3.55905
38.6608,1.07361
36.05876,-0.1469
34.33725,-0.20513
35.83217,0.16554
35.83217,0.16554
35.66169,0.05271
35.66039,0.04947
35.66039,0.04947
35.66039,0.04947
34.56676,-1.04541
34.56578,-1.03496
34.56578,-1.03496
34.56677,-1.03432
34.7148,-0.45549
34.7148,-0.45549
35.51054,0.12906
35.51054,0.12906
40.20013,-2.41189
40.20013,-2.41189
35.52159,0.16816
36.06384,-0.2847
35.52159,0.16816
36.71617,-1.40355
36.71617,-1.40336
36.71617,-1.40336
35.80846,0.84135
37.00949,2.79005
37.00949,2.79005
35.2396,-0.53251
36.21667,0.01795
36.20824,0.01365
36.20824,0.01365
36.50777,0.75724
35.40487,0.76833
35.40487,0.76833
39.00875,2.06691
39.00875,2.06691
40.29497,1.77463
40.29497,1.77463
36.67045,-0.73695
36.79286,-0.30616
36.67045,-0.73695
37.98352,-1.33144
38.30281,-1.28996
38.30281,-1.28996
37.04914,-0.42044
37.04914,-0.42044
37.39183,-0.49012
37.39183,-0.49012
37.42836,-0.52051
36.44775,-0.7307
36.44784,-0.7306
34.57785,-0.07283
34.18357,0.46031
37.34008,-0.99506
36.89114,-1.24776
36.89111,-1.24776
37.64129,0.51102
35.36238,-0.61905
35.36238,-0.61905
34.60268,-0.75242
34.60268,-0.75242
34.43163,-0.72387
34.43163,-0.72387
37.57662,0.4433
37.57662,0.4433
36.27703,0.3826
41.54529,3.95213
41.54529,3.95213
37.07999,-0.45052
40.36059,1.67017
40.36059,1.67017
34.4335,0.12596
37.97653,0.27954
37.97653,0.27954
38.05607,0.29723
38.05607,0.29723
37.60355,0.03839
37.60355,0.03839
35.85105,-0.28055
35.85122,-0.27766
34.40317,-0.74894
34.77386,-0.08887
34.77386,-0.08887
34.40317,-0.74894
34.39483,-0.5438
34.17638,-0.84004
34.39483,-0.5438
34.17638,-0.84004
35.62583,1.31649
35.62583,1.31649
37.23863,-0.51491
34.92598,0.14
35.4834,0.60763
34.91851,-0.99085
35.26068,0.84026
35.26068,0.84026
34.47261,0.6501
37.23863,-0.51491
35.20123,0.84389
35.20123,0.84389
34.89847,0.56635
34.89847,0.56635
34.70631,0.43106
35.04959,0.8474
35.12926,0.78571
34.99338,0.66218
34.08542,-0.51741
35.04012,0.19851
35.16331,0.98408
35.2569,0.51238
34.91851,-0.99085
35.0317,0.9624
34.57726,0.74293
36.87938,-1.24756
36.78554,-1.16214
36.87938,-1.24756
35.26188,0.83948
35.35245,0.28866
34.51418,-0.50197
34.51418,-0.50197
37.13194,-0.92381
36.88901,-0.34056
36.88901,-0.34056
34.87794,-0.88945
34.87794,-0.88945
36.15971,-0.28748
35.42902,0.22293
35.42902,0.22293
35.42984,0.22018
35.09395,-0.60797
35.09395,-0.60797
35.09395,-0.60797
35.09393,-0.60772
36.91158,-1.27501
39.64298,-4.09787
39.64298,-4.09787
34.34912,-1.03138
34.82695,-0.19522
34.82695,-0.19522
34.82664,-0.19413
35.32193,-0.73279
35.58296,-0.56619
35.58296,-0.56619
39.06727,3.50615
37.29464,-2.04394
37.29464,-2.04394
34.88192,0.6317
38.00563,-0.66848
37.2021,1.77912
37.20281,1.77766
36.90625,-1.24659
39.84514,-3.64325
39.84514,-3.64325
34.60297,-0.03799
34.27223,-0.19442
34.60297,-0.03799
34.46446,-0.56419
34.46446,-0.56419
34.9287,1.38419
35.43531,2.18755
35.43531,2.18755
34.4655,-0.53741
34.4655,-0.53741
34.61267,-0.80671
34.61267,-0.80671
36.16599,0.03205
36.16599,0.03205
35.95242,0.60361
37.97125,0.20464
36.10864,-0.06085
36.10934,-0.02556
36.10934,-0.02556
36.82411,-1.27299
35.26615,0.52119
36.82519,-1.27183
39.6652,-4.05435
34.76073,-0.09406
35.26615,0.52119
36.82519,-1.27183
36.82519,-1.27183
34.76073,-0.09406
39.6652,-4.05435
34.75127,-0.09784
36.82425,-1.27297
36.82425,-1.27297
36.82425,-1.27297
39.04235,-0.09514
39.04235,-0.09514
34.35155,0.22802
34.35155,0.22802
35.03511,1.10013
37.68167,-3.47132
39.45716,-4.47061
35.00897,-0.32307
35.00897,-0.32307
34.38507,0.11565
34.38507,0.11565
34.46013,-0.52706
34.46403,-0.53196
39.83999,-3.5525
34.30126,0.03272
34.30126,0.03272
41.85436,3.94591
41.85436,3.94591
40.87052,3.5524
40.87052,3.5524
40.87906,3.55599
36.23138,0.31756
36.23138,0.31756
34.29435,0.66078
34.29435,0.66078
34.17747,0.55549
34.17747,0.55549
34.17747,0.55549
34.44286,-0.16126
